Ship To Country,Item ID,Amount
USA,nsf126S,122.88
USA,AR-AgateGreen,122.71000000000001
USA,TAG-033-R-1-044,122.61
USA,gop1165w,122.5
USA,ttn-bbt-OscarTube,121.98
USA,854-201SK,121.69999999999999
USA,BB-SB-316-Option316,121.51
USA,1556041,121.35000000000001
USA,jm-tmw,121.25
USA,246360140,121.0
USA,AB5033,121.0
USA,SchFFJ14/23-18-1.8,120.87
USA,ns87,120.63000000000001
USA,BB-25-M-GreenPearl,120.57
USA,BSG0334-30,120.49
USA,07630060,120.44
USA,nsf53L,120.41
USA,NSF26S16oz,120.15
USA,853-FBT-900,120.0
USA,CT-Batman,120.0
USA,CT-RalphsFace,120.0
USA,DVD192,120.0
USA,INDOFLtTurquoise-S,120.0
USA,INDOFWhite-S,120.0
USA,JOS006,120.0
USA,JOS008,120.0
USA,M190,120.0
USA,Opal Rough White,120.0
USA,claw 5cw,120.0
USA,ggt-gjr-14a,120.0
USA,ggt-mm03,120.0
USA,sns38,120.0
USA,sns55,120.0
USA,MB1111,119.88
USA,2MB,119.87
USA,31230,119.85000000000001
USA,850-540,119.85000000000001
USA,jm-crmpL,119.85000000000001
USA,854-202K,119.7
USA,854-303B,119.60000000000001
USA,935ns,119.6
USA,ACT-JBTC32,119.0
USA,nsf13s,119.0
USA,07630035OC,118.75999999999999
USA,854-201K,118.7
USA,BoroBarSample,118.66
USA,sns07,118.4
USA,rl-0601,118.19999999999999
USA,312927,118.17999999999999
USA,330-8ST,118.0
USA,JC-2FF,118.0
USA,BSG002537-30,117.98
USA,rl-6219,117.80000000000001
USA,BB-10-M-Watermelon,117.62
USA,ACT-BLTCT9,117.6
USA,gaf44138,117.25999999999999
USA,black rubber donut,117.15
USA,70305,117.0
USA,ind-10/18mug,117.0
USA,nsf41L,117.0
USA,nsfp79,117.0
USA,AR-Blacktransparent12,116.52000000000001
USA,BB-SB-105-Option105,116.5
USA,INDOORANGE,116.16
USA,INDOWHITE,116.16
USA,ehos5/16-25,116.0
USA,kuglclear-8,115.8
USA,NS120,115.64999999999999
USA,07633001,115.5
USA,NSF125L16oz,115.5
USA,vw1-00431,115.34
USA,AR-OpalPink,115.05000000000001
USA,NSF41FF4OZ,115.0
USA,ctmabb,114.4
USA,gaf519482,114.38
USA,ttn-bbt-Dahlia2,114.2
USA,LA0219,114.19999999999999
USA,07630022FF,114.19
USA,MB091,113.86
USA,NSF81FF4OZ,113.75
USA,NCDKBROWN,113.7
USA,BB-50-T-LightBlueHoney,113.63000000000001
USA,BB-SB-231-Option231,112.71000000000001
USA,GG-T-WhiteSatin,112.5
USA,246140150,112.0
USA,2FPU,112.0
USA,nsf47F,112.0
USA,312928,111.96
USA,BB-30-B-Crush,111.78
USA,SchMJ19/26-16-2.5,111.61999999999999
USA,ons28,111.3
USA,MB103,111.26
USA,ind-10/18fug,111.15
USA,NSF43FF4OZ,111.0
USA,ns03,110.99000000000001
USA,DT2-7,110.88
USA,IND-1FC-HW,110.7
USA,855-008B,110.69999999999999
USA,ons145,110.5
USA,rl-4015,110.32
USA,246100150,110.25
USA,rl-6214,110.18
USA,kg501,110.05000000000001
USA,1/16 plate,110.0
USA,850-530B-Lg-3,110.0
USA,BM-GB-M-10,110.0
USA,BM-GB-M-14,110.0
USA,BM-GB-M-19,110.0
USA,Facetron8-1200,110.0
USA,Facetron8-360,110.0
USA,GG-T-NPOLGRPOWS,110.0
USA,GGT-MRSDel222,110.0
USA,HoMT-Orange,110.0
USA,IN-80-003,110.0
USA,KSL,110.0
USA,dhgKalypso,110.0
USA,dichro scrap96,110.0
USA,ttn-bbt-FlipFlop,110.0
USA,ttn-bbt-Synergy,110.0
USA,ons26,109.75
USA,BB-SB-306-Option306,109.45
USA,NSF09L16oz,109.45
USA,1557232,109.2
USA,BB-16-B-SpaceGrass,109.2
USA,246180120,109.0
USA,ttn-bbt-MuddyMelon2,108.88
USA,nsf79F,108.55
USA,DSBTC12,108.5
USA,DSBTC13,108.5
USA,N-Bluedream,108.4
USA,BB-35-B-DCS,108.16
USA,31231,108.10000000000001
USA,vw1-00429,108.05
USA,3MBLK,108.0
USA,INDOFBloodRed-S,108.0
USA,INDOFPurple-S,108.0
USA,nsf38F,108.0
USA,nsf76F,108.0
USA,246063120,107.74000000000001
USA,GlassWine,107.69999999999999
USA,BB-ST-BrownHoney,107.54
USA,ACT-LBTC9,107.5
USA,NSF07FF4OZ,107.5
USA,ggt-gjr-18w,107.5
USA,Tungsten Replacement,107.39999999999999
USA,BB-42-B-SwampStrike,107.13
USA,LA008,107.07
USA,jm-cpt,106.50999999999999
USA,855-002,105.9
USA,2MG,105.87
USA,246700420,105.62
USA,gmto75,105.46
USA,07630600FS,105.30000000000001
USA,IND-2FC,105.3
USA,153905,105.0
USA,1556436,105.0
USA,DT-2-CellphoneStand,105.0
USA,JCF-44G,105.0
USA,KG8024,105.0
USA,NSF14FF4OZ,105.0
USA,dvd128,105.0
USA,ggt-Bravo-L,105.0
USA,ggt-ccLL,105.0
USA,ggt-gjp-10w,105.0
USA,ggt-gjs-10w,105.0
USA,ggt-sdr2-15,105.0
USA,rod dichroic clear7,105.0
USA,sns53,105.0
USA,sns98,105.0
USA,nm-valve-lowerOXY,104.85000000000001
USA,MB119,104.5
USA,AR-PURPLE25,104.4
USA,sns19,104.4
USA,AR-BLUE25,104.39999999999999
USA,AR-PINK25,104.39999999999999
USA,48511,104.24
USA,jm-stampsmileyface,104.18
USA,NSF26FF4OZ,104.02
USA,NSF84FF4OZ,104.01
USA,156807,103.8
USA,BB-15-B-DarkMuddyWaters,103.71
USA,ACT-BUTTC12,103.68
USA,854-225L,103.6
USA,Cane-dichroic23,103.52
USA,BB-27-M-Dahlia,103.51
USA,TAG-033-R-2-069,102.95
USA,ons85,102.94
USA,854-706,102.78999999999999
USA,ggt-mdl,102.5
USA,sch10x1,102.41999999999999
USA,NST54,102.37
USA,fpi8oz,102.3
USA,GG-T-BlueSatin4,102.0
USA,nsf04F,102.0
USA,LF-pL,101.95
USA,ttn-bbt-DarkMuddyWaters2,101.66
USA,sns150,101.6
USA,854-220SK-Latex,101.55
USA,1539025,101.5
USA,07631004FS,101.4
USA,ons37,101.25
USA,sns20,101.09
USA,pkfk-fusion14,101.08
USA,31232,101.05
USA,31233,101.05
USA,BSG0142-30,100.81
USA,hosft38,100.44
USA,OX1,100.25
USA,BB-SB-286-Option286,100.17
USA,BB-SB-289-Option289,100.17
USA,850-532M,100.0
USA,BB-02-FS-WildHoney,100.0
USA,BM-GB-F-19,100.0
USA,Crucible-3inchby1.5inch,100.0
USA,Facetron8-600,100.0
USA,GG-T-ShiftySatin-Glopal,100.0
USA,GGT-Alpha-L,100.0
USA,Gift Certificate $100,100.0
USA,JC-RIBBON2-3,100.0
USA,SNS126,100.0
USA,abr-decal5-gold,100.0
USA,bpbrass3/4socal,100.0
USA,ggj-mold10m,100.0
USA,ggt-cricket-L,100.0
USA,tw-10,100.0
USA,TP2,99.95
USA,vw1-00378,99.95
USA,vw1-00380,99.95
USA,vw1-00382,99.95
USA,15351,99.9
USA,Crazy Milli Grab Bag,99.9
USA,claw 1,99.9
USA,BB-44-M-GrapeApe,99.85
USA,156808,99.8
USA,855-CX100,99.8
USA,shapetool,99.8
USA,ds16-1/8-OnRed,99.75
USA,gscrap,99.75
USA,rl-0601s-c,99.75
USA,ttweezer-marble,99.75
USA,MB014,99.64
USA,BB-15-T-DarkMuddyWaters,99.51
USA,1557204,99.45
USA,246170120,99.42
USA,N-Bluedreamlight,99.2
USA,jm-stampswirl,99.2
USA,NSFMIXL16oz,99.0
USA,SNS115,99.0
USA,sns88,99.0
USA,MB1117,98.61
USA,850-506E,98.5
USA,rl-3206,98.5
USA,BB-50-M-LightBlueHoney,98.43
USA,BB-27-B-Dahlia,98.31
USA,TAG-033-R-1-027,98.27
USA,TAG-033-R-1-050,98.15
USA,GT762165,98.0
USA,NSF81S16oz,98.0
USA,nsf47L,98.0
USA,nsfp127,98.0
USA,07630035,97.92
USA,kg079,97.9
USA,nsp26,97.52
USA,1mc-quartz,97.45
USA,sns149,97.25
USA,BB-SB-133-Option133,97.04
USA,nsf47s,96.25
USA,ACT-JWTC16,96.0
USA,CO-WRF-Star5pt-4MM,96.0
USA,GGT-SP01,96.0
USA,INDOFRed-M,96.0
USA,INDOFWhite-M,96.0
USA,JC-TIP12,96.0
USA,ggt-mpdel36,96.0
USA,855-003F,95.9
USA,nsf01s,95.87
USA,nsf43s,95.85
USA,nsf84L,95.63
USA,silvercoin,95.5
USA,HT0,95.4
USA,246571320,95.16
USA,MB051,95.07000000000001
USA,SNS101,95.0
USA,AR9,94.62
USA,NSP104,94.5
USA,nsfp105,94.5
USA,nsfp119,94.5
USA,nsfp62,94.5
USA,nsfp65,94.5
USA,nsfp78,94.5
USA,NSF29FF4OZ,94.47
USA,153903,94.25
USA,NSF78L16oz,94.25
USA,BB-03-M-DavesBlues,94.2
USA,MC511105,94.08
USA,ds22-1/16,94.0
USA,653,93.75
USA,BB-44-B-GrapeApe,93.7
USA,IND-3MC,93.5
USA,ds27-1/16,93.25
USA,ds42-1/16,93.25
USA,850-511,93.0
USA,AB5031,93.0
USA,DHGTerra3,93.0
USA,snst13,93.0
USA,ttn-bbt-WildHoney-s,92.82
USA,ns90,92.61
USA,07630069,92.5
USA,nsf65L,92.49
USA,ns93,92.47
USA,1556227CSB,92.35999999999999
USA,DHGSkiron,92.25
USA,IND-2MC-Quartz,92.2
USA,M1,92.0
USA,M291,92.0
USA,TAG-033-R-1-074,91.69999999999999
USA,07631002FL,91.65
USA,la9004,91.62
USA,ind-29/32f,91.2
USA,07630040FF,91.0
USA,07630042FF,91.0
USA,nsf28F,91.0
USA,NSF95FF4OZ,90.85
USA,ns07l,90.83
USA,BB-ST-MuddyWaters,90.69
USA,BB-ST-Peafowl-28,90.69
USA,MB073,90.53999999999999
USA,TAG-033-R-1-021,90.5
USA,1556620,90.25999999999999
USA,1556380,90.04
USA,2MNG,90.0
USA,854-309-19,90.0
USA,854-309-28,90.0
USA,GOS5B,90.0
USA,Indochinites,90.0
USA,LT-AGL-SiberianRainbow-L,90.0
USA,NSF01L16oz,90.0
USA,SNS111,90.0
USA,SNS124,90.0
USA,ds33pf16,90.0
USA,dvd107,90.0
USA,ons133,90.0
USA,ons20,90.0
USA,ons55,90.0
USA,ons95,90.0
USA,sns14,90.0
USA,ts9,90.0
USA,mb0711,89.97
USA,1556260-BP,89.95
USA,Oxy ByPass,89.95
USA,MB054,89.94
USA,52270,89.9
USA,855-009CX-18TH,89.9
USA,IPTOOL,89.85
USA,sch22x2.5,89.62
USA,525SF,89.55
USA,854-225-Latex,89.55
USA,1556226,89.44999999999999
USA,nsf27s,89.4
USA,nsf13L,89.0
USA,rsn15,88.9
USA,NSF11FF4OZ,88.72
USA,TAG-033-R-1-051,88.67
USA,ds6-1/16,88.66
USA,ds8-1/8,88.66
USA,BB-SB-245-Option245,88.4
USA,NS122,88.4
USA,MB075,88.39
USA,MB0712,88.24
USA,VF791957,88.2
USA,ds12-1/8,88.2
USA,ds13-1/16,88.2
USA,ds16-1/16,88.2
USA,850-512,88.0
USA,BB-11-VST-FlipFlop,88.0
USA,BB-18-VST-LemonParty,88.0
USA,BB-19-M-SourPuss,88.0
USA,BB-22-VST-TangerineDream,88.0
USA,BB-23-VST-FlipFrog,88.0
USA,BB-36-VST-PinkTonium,88.0
USA,BB-43-VST-ColdWater,88.0
USA,BB-44-VST-GrapeApe,88.0
USA,BB-46-VST-BrownHoney,88.0
USA,M162,88.0
USA,NSF105FF160Z,88.0
USA,ggt-ist5/16,88.0
USA,BB-25-B-GreenPearl,87.89000000000001
USA,BB-SB-192-Option192,87.85000000000001
USA,gmtp107,87.75
USA,BB-40-B-Beeswax,87.64
USA,HT5,87.6
USA,KG5424,87.5
USA,BB-35-T-DCS,87.30000000000001
USA,246260280,87.3
USA,246508480,87.26
USA,VW1-00149,87.15
USA,INDOArmyGreen,87.12
USA,ttn-bbt-BlueWatermelon2,87.1
USA,ttn-bbt-FlipFlop2,87.1
USA,ttn-bbt-WatermelonHoney2,87.1
USA,rl-5011,86.85000000000001
USA,NSF95L16oz,86.8
USA,ns06,86.8
USA,DSMC42,86.63
USA,DHGIris,86.25
USA,at4550,86.0
USA,sns88-Fat,86.0
USA,kg180,85.9
USA,kg181,85.9
USA,2MLB,85.75
USA,MC511102,85.5
USA,ACT-JGTC32,85.0
USA,DHGZephyr5,85.0
USA,F307132,85.0
USA,GGT-THGL18,85.0
USA,M362,85.0
USA,LF-gldL,84.95
USA,nsf14F,84.7
USA,ACT-OPPTC51,84.48
USA,ACT-OPPUTC51,84.48
USA,NS119,84.46
USA,kg502,84.07000000000001
USA,07630045FF,84.0
USA,M361,84.0
USA,NSF101FF4OZ,84.0
USA,ds7-extract1/8,84.0
USA,ggt-ump,84.0
USA,gmtr6,84.0
USA,855-008TB,83.6
USA,OX4,83.55000000000001
USA,DHGHELIOS,83.37
USA,271751601,83.32
USA,GG-R-BlueHulk,83.2
USA,07634002FS,83.06
USA,SPC66,83.0
USA,855-009,82.5
USA,S22,82.5
USA,dvd108,82.5
USA,dvd129,82.5
USA,INDOMarigold,82.28
USA,AT1616,82.17
USA,gaf544100,82.08
USA,M401,82.0
USA,black rubber o-ring,81.9
USA,BW1,81.89999999999999
USA,rl-6210,81.8
USA,ns08,81.69
USA,nsf101s,81.56
USA,JC-3M2FD-SH-4.5,81.4
USA,nsp64,81.4
USA,BB-SB-122-Option122,81.30000000000001
USA,nsf69L,81.27
USA,MB102,81.14
USA,MC511835,81.11
USA,BB-SB-29-Option29,80.96000000000001
USA,ns134,80.89
USA,wld-s3-pco,80.85
USA,07630045,80.78
USA,mc511570,80.75
USA,505TW,80.55
USA,ga5194-4,80.52
USA,07630065FS,80.5
USA,NSP125,80.1
USA,1/4-swivel,80.0
USA,156809,80.0
USA,850-530B-Lg-DON,80.0
USA,855-009B,80.0
USA,BB-16-M-SpaceGrass,80.0
USA,BB-SB-123-Option123,80.0
USA,DHGZephyr12,80.0
USA,Facetron8-Phenoliclap,80.0
USA,GGJTOOLF19,80.0
USA,ehos3/8-6,80.0
USA,ggtoolf19,80.0
USA,htc4,80.0
USA,ons14,80.0
USA,stumpsucker112,80.0
USA,NCPERIWINKLE,79.92
USA,850-520BRASS,79.9
USA,156813,79.8
USA,854-301,79.8
USA,holecleanertipS,79.6
USA,BSG0124-30,79.37
USA,1556066,79.36
USA,1558066,79.36
USA,BB-19-B-SourPuss,79.2
USA,nsf00F,79.2
USA,ACT-YTC50,79.19999999999999
USA,TAG-033-R-O-043,79.03999999999999
USA,330-s,79.0
USA,BUNSENsingle,79.0
USA,TempWear-Skutt-Scarab,78.9
USA,248250300,78.84
USA,NCMAUVE,78.84
USA,DHGEuros,78.76
USA,07630023FS,78.75
USA,gmto108,78.75
USA,246888109,78.7
USA,850-004,78.0
USA,156806,77.85
USA,VF791992,77.76
USA,31217,77.7
USA,NSF01FF4OZ,77.69999999999999
USA,Cane-dichroic17,77.64
USA,ggt-ser3-38,77.6
USA,gmth8,77.55
USA,GGT-HYML-Phantom,77.5
USA,INDOSkyBlue,77.44
USA,gmtr8,77.4
USA,jm-filejack,77.1
USA,M232,77.0
USA,NSF125S16oz,77.0
USA,elvislakegeneva104,76.8
USA,342-SST,76.5
USA,jc-diff33,76.5
USA,246480320,76.13
USA,GT760177,76.0
USA,ns15,75.94
USA,VORTEXMOLD2,75.9
USA,DS96TC18,75.6
USA,DS96TC5,75.6
USA,ds14-1/8,75.6
USA,1556034,75.48
USA,246500180,75.34
USA,ggt-neckingtool,75.25
USA,07630022,75.2
USA,BB-SB-224-Option224,75.14
USA,BB-SB-301-Option301,75.14
USA,BS-M-Bravo,75.0
USA,BS-M-CC,75.0
USA,BS-M-Cobra,75.0
USA,BSFinishingTool10mmr,75.0
USA,JC-3M2FD-AC-5,75.0
USA,KG6432,75.0
USA,NewEdgeSSFlare,75.0
USA,S54,75.0
USA,parallel leaf masher-e,75.0
USA,dvd233,74.95
USA,rod dichroic c.f. 18mm,74.85
USA,ACT-GTC30PROFILE,74.76
USA,07634001FL,74.75
USA,07634002FL,74.75
USA,VMG1,74.75
USA,nsp54,74.7
USA,BB-SB-320-Option320,74.59
USA,854-300S,74.5
USA,1556432,74.42999999999999
USA,rl-6215,74.25
USA,850-110,74.08
USA,GT772399,74.0
USA,850-130,73.8
USA,BB-22-M-TangerineDream,73.7
USA,07630023FF,73.67
USA,DHGZephyr8,73.5
USA,NSF44FF4OZ,73.37
USA,ttn-bbt-Dahlia,73.25
USA,sch12x1.0,73.2
USA,BB-SB-11-Option11,73.17
USA,sns143,73.05
USA,BB-01-M-Mead,73.01
USA,BS8130,73.0
USA,nsf00s,73.0
USA,248000350,72.8
USA,got4w,72.5
USA,vb1-00138,72.5
USA,MB115,72.45
USA,jc-2mb,72.45
USA,BM-GB-MGC,72.05
USA,07630063,72.03999999999999
USA,850-521,72.0
USA,AR-AMBER16,72.0
USA,DSBTC16,72.0
USA,M477,72.0
USA,py52,72.0
USA,547TW,71.81
USA,854-418,71.8
USA,bunsenh-5815,71.69999999999999
USA,nsf29s,71.51
USA,NAT-ME-10S,71.25
USA,SchMJ14/23-16-2.5,71.22999999999999
USA,dsmb22,70.87
USA,14014,70.5
USA,1556069,70.35
USA,Ar-Blue-A,70.31
USA,07633002FL,70.2
USA,854-217,70.0
USA,BCrowGreenT,70.0
USA,BCrowJadeWhiteT,70.0
USA,BK187,70.0
USA,DSBTC4,70.0
USA,DSBTC7,70.0
USA,GG-T-DensePinkSatin,70.0
USA,GGT-MM02,70.0
USA,HA-ZenitHat-1-SM,70.0
USA,LT-AGL-ColorTheory-M,70.0
USA,LT-AGL-SiberianRainbow-M,70.0
USA,LT-AGL2-ColorTheory-M,70.0
USA,LT-AGL2-Shaman-M,70.0
USA,LT-AGL2-SibRainbow-M,70.0
USA,ONS126,70.0
USA,VST2,70.0
USA,parallel leaf masher,70.0
USA,sns73,70.0
USA,sns79,70.0
USA,246888107,69.96
USA,Strip Pro,69.95
USA,BlowTool-1,69.9
USA,nm-valve-upperOXY,69.9
USA,kg161,69.79
USA,153941,69.75
USA,nsf87L,69.75
USA,1556233m,69.69
USA,854-208,69.65
USA,850-010BP,69.64999999999999
USA,ACT-WTC9,69.6
USA,AR-GREEN25,69.6
USA,1556267GF,69.43
USA,nsf79s,69.43
USA,god9w,69.2
USA,jm-pinwheel,69.19
USA,MB046,69.17
USA,abr-stdb-r-6,69.1
USA,0041415,69.0
USA,CW2,69.0
USA,DHGKeto,69.0
USA,nsf07L,69.0
USA,snswc002,69.0
USA,rl-9202,68.94999999999999
USA,246460230,68.84
USA,sns142,68.75
USA,ns57,68.67
USA,BB-SB-326-Option326,68.51
USA,234AKV,68.4
USA,BB-SB-124-Option124,68.4
USA,07631001FS,68.25
USA,rod dichroic c.f. 38mm,67.9
USA,INDOCream,67.75999999999999
USA,1556222,67.72
USA,271084228,67.57
USA,NSF94FF4OZ,67.5
USA,nsf76L,67.5
USA,TAG-033-R-2-051,67.47
USA,15501,67.27000000000001
USA,jm-tmwrr,67.05000000000001
USA,mb136,66.86
USA,07630088FF,66.5
USA,nsfp01,66.5
USA,NS100,66.48
USA,248050300,66.0
USA,Optic-B12,66.0
USA,Optic-B4,66.0
USA,Optic-B5,66.0
USA,Optic-B9,66.0
USA,Star Pliers,66.0
USA,sns133,66.0
USA,sns91,66.0
USA,ns88-Fat,65.8
USA,1556019,65.78
USA,2MPU,65.62
USA,1556232,65.53999999999999
USA,ns04,65.38
USA,DHGOracle-Opal,65.25999999999999
USA,rl-6208f1,65.25
USA,NSF62FF4OZ,65.2
USA,MC511499,65.11
USA,snswc004,65.1
USA,1556224,65.06
USA,854-309-18,65.0
USA,DT-3-HD-CellphoneStand,65.0
USA,JC-1014B,65.0
USA,NSF93L16oz,65.0
USA,NSF98L16oz,65.0
USA,jc-diff28BLUE,65.0
USA,jm-stamp20lines,65.0
USA,jm-stamprings,65.0
USA,jm-stampsunburst,65.0
USA,ons148,65.0
USA,ttn-bbt-BlueWatermelonK,65.0
USA,07630030FL,64.75
USA,BSG1122-50,64.66
USA,S383,64.5
USA,HT3,64.45
USA,NSF93S16oz,64.35
USA,BB-ST-Peafowl-29,64.2
USA,855-008t,64.0
USA,M364,64.0
USA,m86,64.0
USA,sns08,64.0
USA,MB022,63.76
USA,MB061,63.76
USA,855-007B,63.75
USA,LA605,63.599999999999994
USA,jc-diff7,63.25
USA,HTS2,63.2
USA,MB0413,63.199999999999996
USA,07630035FS,63.0
USA,70306-Dropper,63.0
USA,NSF101l,63.0
USA,NSF69L16oz,63.0
USA,nsf62s,63.0
USA,nsf81f,63.0
USA,nsf81s,63.0
USA,nsfp26,63.0
USA,nsp78,63.0
USA,nsp81,63.0
USA,rl-6116,62.96
USA,LWBR16,62.849999999999994
USA,MC511519,62.8
USA,821-TZR,62.65
USA,rl-6015,62.64
USA,TAG-033-R-1-055,62.1
USA,jm-sm,62.050000000000004
USA,BB-SB-325-Option325,61.99
USA,1556039,61.97
USA,07630099,61.92
USA,1556221,61.8
USA,1556268,61.68
USA,rl-0701,61.52
USA,246950350,61.46
USA,gmth6,61.2
USA,850-522,61.0
USA,1556219,60.73
USA,MC511632,60.5
USA,ACT-PTC44,60.48
USA,MC511717,60.410000000000004
USA,1556065,60.39
USA,MB047,60.34
USA,nsf79l,60.14
USA,nsf64L,60.09
USA,11/16 MANDREL,60.0
USA,152-401,60.0
USA,70306-GJ,60.0
USA,850-545,60.0
USA,COEtestcard,60.0
USA,CT-Excalibur,60.0
USA,CT-SoftGreens,60.0
USA,CW1,60.0
USA,Claw-BT-RP-25-100-CF,60.0
USA,GG-R-Hulk,60.0
USA,HOS35,60.0
USA,INDOFParrotGreen-S,60.0
USA,JC-RIBBON3-1,60.0
USA,LT-AGL2-MagicCarpet-M,60.0
USA,M290,60.0
USA,NSF38L16oz,60.0
USA,NSF38S16oz,60.0
USA,NSF76L16oz,60.0
USA,Opal Rough Black,60.0
USA,S75,60.0
USA,SNS123,60.0
USA,claw 4cw,60.0
USA,dvd144,60.0
USA,dvd228,60.0
USA,jc1420,60.0
USA,ons136,60.0
USA,rod dichroic clear3,60.0
USA,sns25,60.0
USA,sns45,60.0
USA,sns86,60.0
USA,ND-N33A-1/4,59.95
USA,ds1/16-33SamplePack2,59.95
USA,jc-diff60,59.95
USA,ns70,59.95
USA,850-600,59.9
USA,156810,59.849999999999994
USA,156814,59.849999999999994
USA,OPTX-20/20-(+1.75),59.849999999999994
USA,at1818,59.83
USA,547TWLARGE,59.8
USA,NS123,59.75
USA,854-213,59.7
USA,NSF00L16oz,59.7
USA,BB-SB-318-Option318,59.599999999999994
USA,htc2,59.54
USA,JC-3M2FD-SH-4,59.2
USA,rl-2207,59.099999999999994
USA,BSG002637-30,58.99
USA,BSG0100-30,58.99
USA,LA220,58.97
USA,234AKV-KV,58.59
USA,nsf28s,58.52
USA,nsp41,58.52
USA,nsp45,58.52
USA,NSF28L16oz,58.5
USA,NSF28S16oz,58.5
USA,NSF53L16oz,58.5
USA,NSF64L16oz,58.5
USA,NSF65L16oz,58.5
USA,NSF79S16oz,58.5
USA,NSF84L16oz,58.5
USA,nsf139s16oz,58.5
USA,nsfp84,58.5
USA,246222320,58.43
USA,ACT-BTC16,58.0
USA,15843,57.9
USA,246400230,57.64
USA,AR-BLUELIGHT16,57.6
USA,TAG-033-F-M-017,57.6
USA,snst125,57.6
USA,BB-SB-178-Option178,57.510000000000005
USA,BB-SB-283-Option283,57.510000000000005
USA,sns07l,57.5
USA,246160180,57.449999999999996
USA,god5b,57.42
USA,246120150,57.4
USA,BSG1320-51,57.33
USA,MB131,57.230000000000004
USA,bar-swirlblue,57.19
USA,2MTBLK,57.0
USA,ACT-YTC16,57.0
USA,cutting charge,57.0
USA,gmto2520,57.0
USA,BB-SB-266-Option266,56.910000000000004
USA,312bcr4lp,56.8
USA,NSF104FF4OZ,56.74
USA,nsf125S,56.39
USA,la9006,56.3
USA,nsf87s,56.25
USA,ons134,56.25
USA,07630026FS,56.0
USA,GGT-NPR02,56.0
USA,nsfp77,56.0
USA,thinfire,56.0
USA,AR-DarkGrey,55.93
USA,NS54FAT,55.8
USA,NS76FAT,55.8
USA,854-422,55.650000000000006
USA,BFC001824-0003,55.55
USA,153332,55.49
USA,MB152,55.48
USA,nsf80s,55.35
USA,NSF27FF4OZ,55.26
USA,1557208,55.08
USA,DHHUMMINGBIRDTIP,55.0
USA,NSF24L16oz,55.0
USA,dichro scrap90,55.0
USA,jc1922,55.0
USA,855-051,54.95
USA,texturetoolkit,54.95
USA,850-011BP,54.75
USA,ELVISLEPRECHAUN,54.6
USA,LA0220MD,54.55
USA,3FB,54.25
USA,la649,54.24
USA,BB-SB-32-Option32,54.2
USA,jm-tms,54.2
USA,ABRQT88,54.1
USA,1556242,54.02
USA,DH30HOLETIP,54.0
USA,GOS3W,54.0
USA,JC-3M2F-4D-4,54.0
USA,Kuglclear-12,54.0
USA,NSE-AlienBlood,54.0
USA,NSE-BananaSplit,54.0
USA,NSE-DblSeeThruYellow,54.0
USA,NSF07S16oz,54.0
USA,NSF101L16oz,54.0
USA,NSF43S16oz,54.0
USA,NSF76S16oz,54.0
USA,NSF80S16oz,54.0
USA,NSF83S16oz,54.0
USA,NSF94S16oz,54.0
USA,nsf29F,53.9
USA,wld-s4-pco,53.9
USA,FRITTRAY8x3-WOS,53.849999999999994
USA,3127,53.550000000000004
USA,3128,53.550000000000004
USA,BSG1823-30,53.55
USA,ka410,53.53
USA,14026,53.39
USA,850-330,53.28
USA,RSN9-1,53.239999999999995
USA,LA002,53.23
USA,MB113,52.88
USA,gor9b,52.8
USA,MB043,52.67
USA,nsf09s,52.64
USA,nsf55s,52.6
USA,GOS4B,52.5
USA,ggt-mrmL,52.5
USA,nsf139s,52.5
USA,246110220,52.199999999999996
USA,1556008,52.08
USA,jm-crmpS,52.050000000000004
USA,BB-23-M-FlipFrog,52.0
USA,M311,52.0
USA,m209,52.0
USA,m210,52.0
USA,246070100,51.99
USA,BB-SB-227-Option227,51.94
USA,BB-SP-Opaque-Semi-Opaque,51.94
USA,ds24-1/16,51.94
USA,ds46-1/16,51.94
USA,Cane-dichroic29,51.76
USA,BSG1119-50,51.73
USA,BSG0145-30,51.59
USA,BSG0164-30,51.59
USA,BSG2130-30,51.59
USA,kg245,51.54
USA,ons58,51.54
USA,1556532,51.5
USA,jc-diff28,51.35
USA,OX2,51.300000000000004
USA,OX3,51.300000000000004
USA,sns96,51.15
USA,1556717,51.02
USA,BB-SB-87-Option87,51.0
USA,M294,51.0
USA,MC511508,51.0
USA,gos5o,51.0
USA,07630040,50.9
USA,NSP127,50.64
USA,Ds32-1/16,50.63
USA,Ds33-1/8,50.63
USA,ds41-1/8gmb,50.63
USA,TAG-033-F-C-027,50.4
USA,gmtr5,50.4
USA,07630088,50.22
USA,MC511109,50.21
USA,1556060,50.18
USA,BB-14-B-MuddyWaters,50.019999999999996
USA,0000-BoroBatch-Logo-L,50.0
USA,BS-Jet-1-Sm,50.0
USA,BS-Jet-5,50.0
USA,CBS4015,50.0
USA,CT-StealYourWigWag,50.0
USA,DVD115,50.0
USA,GGT-BBL,50.0
USA,GGT-CLM,50.0
USA,Gift Certificate $50,50.0
USA,HXTAL NYL-1,50.0
USA,OPAL POLISHED WHITE,50.0
USA,XA-0015N,50.0
USA,abr-decal5-platinum,50.0
USA,bpbrass3/4oregon,50.0
USA,dvd124,50.0
USA,ggj-mold19f,50.0
USA,ggj-mold19m,50.0
USA,ggt-mdr,50.0
USA,sns145,50.0
USA,KGTPl-004,49.95
USA,VORTEXMOLD,49.95
USA,156805,49.9
